panel,panel_title,metric,metric_label,method,method_label,source_variant,value,source_file,tier,task,seed,run_id,unit,config
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.63326669,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R003,free_energy__lj_lambda_06_07__deterministic_transport__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.49641902,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R004,free_energy__lj_lambda_06_07__deterministic_transport__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.56262751,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R005,free_energy__lj_lambda_06_07__deterministic_transport__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.56613764,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R001,free_energy__lj_lambda_06_07__fixed_noise_transport__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.39632263,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R002,free_energy__lj_lambda_06_07__fixed_noise_transport__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.45403782,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R003,free_energy__lj_lambda_06_07__fixed_noise_transport__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.37020145,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R004,free_energy__lj_lambda_06_07__fixed_noise_transport__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.44486147,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R005,free_energy__lj_lambda_06_07__fixed_noise_transport__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.17731918,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R001,free_energy__lj_lambda_06_07__pnedb__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.09039945,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R002,free_energy__lj_lambda_06_07__pnedb__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.12897779,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R003,free_energy__lj_lambda_06_07__pnedb__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.15503596,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R004,free_energy__lj_lambda_06_07__pnedb__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.10459639,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_06_07,R005,free_energy__lj_lambda_06_07__pnedb__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_06_07/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.26634238,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R001,free_energy__lj_lambda_07_08__short_mbar__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.44802849,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R002,free_energy__lj_lambda_07_08__short_mbar__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.38348517,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R003,free_energy__lj_lambda_07_08__short_mbar__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.49431387,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R004,free_energy__lj_lambda_07_08__short_mbar__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.40517418,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R005,free_energy__lj_lambda_07_08__short_mbar__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.45832064,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R001,free_energy__lj_lambda_07_08__deterministic_transport__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.46428186,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R002,free_energy__lj_lambda_07_08__deterministic_transport__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.61598361,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R003,free_energy__lj_lambda_07_08__deterministic_transport__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.71416075,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R004,free_energy__lj_lambda_07_08__deterministic_transport__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.58108763,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R005,free_energy__lj_lambda_07_08__deterministic_transport__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.53069833,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R001,free_energy__lj_lambda_07_08__fixed_noise_transport__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.52383773,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R002,free_energy__lj_lambda_07_08__fixed_noise_transport__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.47096549,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R003,free_energy__lj_lambda_07_08__fixed_noise_transport__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.45373578,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R004,free_energy__lj_lambda_07_08__fixed_noise_transport__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.55196465,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R005,free_energy__lj_lambda_07_08__fixed_noise_transport__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.12020072,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R001,free_energy__lj_lambda_07_08__pnedb__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.13996306,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R002,free_energy__lj_lambda_07_08__pnedb__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.1417946,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R003,free_energy__lj_lambda_07_08__pnedb__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.15166588,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R004,free_energy__lj_lambda_07_08__pnedb__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.12902017,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_07_08,R005,free_energy__lj_lambda_07_08__pnedb__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_07_08/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.5461884,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R001,free_energy__lj_lambda_08_09__short_mbar__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.29547221,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R002,free_energy__lj_lambda_08_09__short_mbar__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.46328029,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R003,free_energy__lj_lambda_08_09__short_mbar__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.40176038,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R004,free_energy__lj_lambda_08_09__short_mbar__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.38535056,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R005,free_energy__lj_lambda_08_09__short_mbar__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/short_mbar.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.56849643,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R001,free_energy__lj_lambda_08_09__deterministic_transport__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.66264879,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R002,free_energy__lj_lambda_08_09__deterministic_transport__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.49361948,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R003,free_energy__lj_lambda_08_09__deterministic_transport__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.52543918,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R004,free_energy__lj_lambda_08_09__deterministic_transport__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,deterministic,Deterministic,deterministic_transport,0.53364228,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R005,free_energy__lj_lambda_08_09__deterministic_transport__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/deterministic_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.61048607,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R001,free_energy__lj_lambda_08_09__fixed_noise_transport__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.47304397,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R002,free_energy__lj_lambda_08_09__fixed_noise_transport__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.34991388,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R003,free_energy__lj_lambda_08_09__fixed_noise_transport__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.48877286,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R004,free_energy__lj_lambda_08_09__fixed_noise_transport__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,fixed_noise,Fixed noise,fixed_noise_transport,0.36912627,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R005,free_energy__lj_lambda_08_09__fixed_noise_transport__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/fixed_noise_transport.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.16711983,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R001,free_energy__lj_lambda_08_09__pnedb__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.13340358,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R002,free_energy__lj_lambda_08_09__pnedb__R002__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.13462709,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R003,free_energy__lj_lambda_08_09__pnedb__R003__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.15836237,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R004,free_energy__lj_lambda_08_09__pnedb__R004__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,noisde,NoiSDE,pnedb,0.08018005,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_08_09,R005,free_energy__lj_lambda_08_09__pnedb__R005__default,kcal/mol,configs/experiments/free_energy/lj_lambda_08_09/pnedb.yaml
C,Free-energy estimation,DeltaF_MAE,$\mathrm{MAE}(\Delta F)$,short_remd_mbar,Short REMD/MBAR,short_mbar,0.4333901,data/processed/seed_level/free_energy_estimation_results.csv,free_energy,lj_lambda_09_10,R001,free_energy__lj_lambda_09_10__short_mbar__R001__default,kcal/mol,configs/experiments/free_energy/lj_lambda_09_10/short_mbar.yaml
