tier,task,variant,seed,run_id,metric,value,unit,config
appendix_path_space_control_cost,T1_double_well,girsanov_smc,R002,appendix_path_space_control_cost__T1_double_well__girsanov_smc__R002,logq_var,0.18480031,log_density_variance,configs/experiments/appendix_path_space_control_cost/T1_double_well/girsanov_smc.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,wall_clock_seconds,1288.36195,seconds,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,cpu_seconds,3651.982166,seconds,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,gpu_seconds,952.224696,seconds,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,peak_memory_mib,2684,MiB,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,sample_count,20000,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,target_energy_calls,32378,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,force_calls,0,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,network_forward_calls,179069,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,ode_evals,131905,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,hutchinson_M,NA,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,smc_particles,2048,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,smc_resampling_steps,18,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,ESS_N,0.433023,dimensionless,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,Deltaf_error,0.028664,kcal_per_mol,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,kl_pf_vs_girsanov,0.006709,dimensionless,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,path_integral_control,R002,appendix_path_space_control_cost__T1_double_well__path_integral_control__R002,logq_var,0.170459,dimensionless,configs/experiments/appendix_path_space_control_cost/T1_double_well/path_integral_control.yaml
appendix_path_space_control_cost,T1_double_well,scld_smc,R002,appendix_path_space_control_cost__T1_double_well__scld_smc__R002,wall_clock_seconds,1612.83515,seconds,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
appendix_path_space_control_cost,T1_double_well,scld_smc,R002,appendix_path_space_control_cost__T1_double_well__scld_smc__R002,cpu_seconds,5132.414215,seconds,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
appendix_path_space_control_cost,T1_double_well,scld_smc,R002,appendix_path_space_control_cost__T1_double_well__scld_smc__R002,gpu_seconds,726.974402,seconds,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
appendix_path_space_control_cost,T1_double_well,scld_smc,R002,appendix_path_space_control_cost__T1_double_well__scld_smc__R002,peak_memory_mib,3280,MiB,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
appendix_path_space_control_cost,T1_double_well,scld_smc,R002,appendix_path_space_control_cost__T1_double_well__scld_smc__R002,sample_count,20000,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
appendix_path_space_control_cost,T1_double_well,scld_smc,R002,appendix_path_space_control_cost__T1_double_well__scld_smc__R002,target_energy_calls,37182,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
appendix_path_space_control_cost,T1_double_well,scld_smc,R002,appendix_path_space_control_cost__T1_double_well__scld_smc__R002,force_calls,0,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
appendix_path_space_control_cost,T1_double_well,scld_smc,R002,appendix_path_space_control_cost__T1_double_well__scld_smc__R002,network_forward_calls,119660,count,configs/experiments/appendix_path_space_control_cost/T1_double_well/scld_smc.yaml
