tier,task,variant,seed,run_id,metric,value,unit,config
relaxation_audit,T2_four_well,pnedb,R002,relaxation_audit__T2_four_well__pnedb__R002__tau_0p1,soft_utility,0.82607729,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R002,relaxation_audit__T2_four_well__pnedb__R002__tau_0p1,hard_utility,0.84127343,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R002,relaxation_audit__T2_four_well__pnedb__R002__tau_0p1,spearman_soft_hard,0.87237647,correlation,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R002,relaxation_audit__T2_four_well__pnedb__R002__tau_0p1,ranking_stable_flag,1,boolean,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R003,relaxation_audit__T2_four_well__pnedb__R003__tau_0p1,tau,0.100000,dimensionless,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R003,relaxation_audit__T2_four_well__pnedb__R003__tau_0p1,soft_utility,0.83207518,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R003,relaxation_audit__T2_four_well__pnedb__R003__tau_0p1,hard_utility,0.81378319,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R003,relaxation_audit__T2_four_well__pnedb__R003__tau_0p1,spearman_soft_hard,0.83282320,correlation,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R003,relaxation_audit__T2_four_well__pnedb__R003__tau_0p1,ranking_stable_flag,1,boolean,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R004,relaxation_audit__T2_four_well__pnedb__R004__tau_0p1,tau,0.100000,dimensionless,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R004,relaxation_audit__T2_four_well__pnedb__R004__tau_0p1,soft_utility,0.82994599,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R004,relaxation_audit__T2_four_well__pnedb__R004__tau_0p1,hard_utility,0.80095436,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R004,relaxation_audit__T2_four_well__pnedb__R004__tau_0p1,spearman_soft_hard,0.79426973,correlation,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R004,relaxation_audit__T2_four_well__pnedb__R004__tau_0p1,ranking_stable_flag,1,boolean,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R005,relaxation_audit__T2_four_well__pnedb__R005__tau_0p1,tau,0.100000,dimensionless,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R005,relaxation_audit__T2_four_well__pnedb__R005__tau_0p1,soft_utility,0.82853609,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R005,relaxation_audit__T2_four_well__pnedb__R005__tau_0p1,hard_utility,0.81540203,normalized,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R005,relaxation_audit__T2_four_well__pnedb__R005__tau_0p1,spearman_soft_hard,0.88014189,correlation,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,T2_four_well,pnedb,R005,relaxation_audit__T2_four_well__pnedb__R005__tau_0p1,ranking_stable_flag,1,boolean,configs/experiments/relaxation_audit/T2_four_well/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R001,relaxation_audit__alanine_transport__pnedb__R001__tau_1p0,tau,1.000000,dimensionless,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R001,relaxation_audit__alanine_transport__pnedb__R001__tau_1p0,soft_utility,0.83632550,normalized,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R001,relaxation_audit__alanine_transport__pnedb__R001__tau_1p0,hard_utility,0.77209111,normalized,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R001,relaxation_audit__alanine_transport__pnedb__R001__tau_1p0,spearman_soft_hard,0.73499561,correlation,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R001,relaxation_audit__alanine_transport__pnedb__R001__tau_1p0,ranking_stable_flag,0,boolean,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R002,relaxation_audit__alanine_transport__pnedb__R002__tau_1p0,tau,1.000000,dimensionless,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R002,relaxation_audit__alanine_transport__pnedb__R002__tau_1p0,soft_utility,0.86261515,normalized,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R002,relaxation_audit__alanine_transport__pnedb__R002__tau_1p0,hard_utility,0.78629913,normalized,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R002,relaxation_audit__alanine_transport__pnedb__R002__tau_1p0,spearman_soft_hard,0.67407542,correlation,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R002,relaxation_audit__alanine_transport__pnedb__R002__tau_1p0,ranking_stable_flag,0,boolean,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R003,relaxation_audit__alanine_transport__pnedb__R003__tau_1p0,tau,1.000000,dimensionless,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R003,relaxation_audit__alanine_transport__pnedb__R003__tau_1p0,soft_utility,0.82922764,normalized,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R003,relaxation_audit__alanine_transport__pnedb__R003__tau_1p0,hard_utility,0.75080694,normalized,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R003,relaxation_audit__alanine_transport__pnedb__R003__tau_1p0,spearman_soft_hard,0.74017789,correlation,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R003,relaxation_audit__alanine_transport__pnedb__R003__tau_1p0,ranking_stable_flag,0,boolean,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R004,relaxation_audit__alanine_transport__pnedb__R004__tau_1p0,tau,1.000000,dimensionless,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R004,relaxation_audit__alanine_transport__pnedb__R004__tau_1p0,soft_utility,0.83216649,normalized,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R004,relaxation_audit__alanine_transport__pnedb__R004__tau_1p0,hard_utility,0.75392261,normalized,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R004,relaxation_audit__alanine_transport__pnedb__R004__tau_1p0,spearman_soft_hard,0.70899082,correlation,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R004,relaxation_audit__alanine_transport__pnedb__R004__tau_1p0,ranking_stable_flag,0,boolean,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R005,relaxation_audit__alanine_transport__pnedb__R005__tau_1p0,tau,1.000000,dimensionless,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R005,relaxation_audit__alanine_transport__pnedb__R005__tau_1p0,soft_utility,0.83468651,normalized,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R005,relaxation_audit__alanine_transport__pnedb__R005__tau_1p0,hard_utility,0.75852153,normalized,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R005,relaxation_audit__alanine_transport__pnedb__R005__tau_1p0,spearman_soft_hard,0.75937615,correlation,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R005,relaxation_audit__alanine_transport__pnedb__R005__tau_1p0,ranking_stable_flag,0,boolean,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R001,relaxation_audit__alanine_transport__pnedb__R001__tau_0p5,tau,0.500000,dimensionless,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R001,relaxation_audit__alanine_transport__pnedb__R001__tau_0p5,soft_utility,0.82673665,normalized,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
relaxation_audit,alanine_transport,pnedb,R001,relaxation_audit__alanine_transport__pnedb__R001__tau_0p5,hard_utility,0.80613386,normalized,configs/experiments/relaxation_audit/alanine_transport/pnedb.yaml
